i	xhat	x_rek	x_srk	x_gerk_ad
108	0	0.0696646031982497	0	0
109	0	0.195815869844804	0.313902125425543	0
110	0	0.146731793181819	0	0
111	0	0.0920783450850704	0	0
112	0	0.195883445345316	0	0
113	0	0.265535477260127	0.70506219547808	0
114	0	0.106855465164694	0	0
115	0	0.173784487489585	0	0
116	0	0.147529915209414	0.631304680036296	0
117	0	0.171420873128247	0	0
118	0	0.138131526333798	0	0
119	0	0.287912459496145	0	0
120	0	0.107003195095082	0.491306191321752	0
121	0	0.0715571881180199	0.634540374365456	0
122	0	0.195280098683789	0	0
123	0	0.121417922501113	0	0
124	0	0.131679432195084	0	0
125	0	0.0977598137503528	1.57546171582532	0
126	0	0.0865894686169843	0	0
127	0	0.0484119604591024	0	0
128	0	0.114451567388222	0.367310105965986	0
129	0	0.204418283708061	0	0
130	0	0.130275199391404	0	0
131	0	0.337362352226762	1.12732260201719	0
132	0	0.271236665512479	0	0
133	0	0.0922213184124571	0	0
134	0	0.166828631451909	0	0
135	0	0.340981698474393	0	0
136	0	0.0761716692716913	0.495879130339763	0
137	0	0.0966354215600244	0	0
138	0	0.10248673194277	0	0
139	0	0.0827635773835003	0	0
140	0	0.0892084518492945	0	0
141	0	0.265797119069053	0	0
142	0	0.0128502610406827	0.715271135642397	0
143	0	0.117591859350665	0	0
144	0	0.0392878073731842	0	0
145	0	0.203898357578672	0	0
146	0	0.0637689668672741	0	0
147	0	0.0811541758057439	0	0
148	0	0.215334273926156	0	0
149	0	0.326920595185013	0	0
150	0	0.103758259590873	0	0
151	0	0.186373077439035	0	0
152	0	0.0547332137948709	0	0
153	0	0.0887660257916369	1.02956892304425	0
154	0	0.235652305549682	0	0
155	0	0.05859405721965	0	0
156	0	0.0827052239633242	0.688312375281548	0
157	0	0.0590271316717437	0	0
158	0	0.18995038013347	0	0
159	0	0.140200875305684	0	0
160	0	0.082299400473453	0	0
161	0	0.250557020929214	0	0
162	0	0.12490507905402	0	0
163	0	0.0228199881314163	0	0
164	0	0.0696367906382364	0	0
165	0	0.0190934849523544	0.151145959570645	0
166	0	0.146716266629559	0	0
167	0	0.108089649770237	0	0
168	0	0.178950314020023	0.610021917750948	0
169	0	0.0718101393652593	0	0
170	0	0.10782004030174	0	0
171	0	0.125303974947964	0.781959424667167	0
172	1.6340364126703	0.769278581872485	2.12636498584161	1.63532254829601
173	0	0.0646874184251854	0	0
174	0	0.146059269762164	0	0.00315400774828056
175	0	0.228558119869947	0	0
176	0	0.383918074234098	0.367596264117332	0
177	0	0.10707026374114	0	0
178	0	0.133473031088519	0	0
179	0	0.11142074680503	1.31531477053058	0
180	0	0.106117018098019	0	0
181	0	0.210495923330837	2.31820387513908	0
182	0	0.122339442099509	0	0
183	0	0.244906870324825	0	0
184	0	0.0899164344579076	0	0
185	0	0.0567786350465556	0	0
186	0.890477893266078	0.624684638379712	0	0.890513858434518
187	0	0.0771602952828014	0	0
188	0	0.209568492403907	0	0
189	0	0.203819855718482	0	0
190	0	0.0906306577558086	0	0
191	0	0.157531791935352	0	0
192	0	0.0418907311909499	0	0
193	0	0.0997573426922675	0	0
194	0	0.0471221719243727	0	0
195	0	0.0987536640769506	0	0
196	0	0.106950701015689	0	0
197	0	0.0405036371334643	0	0
198	0	0.102885164290508	0	0
199	0	0.162583938239502	0	0
200	0	0.272312338729772	0	0
201	0	0.130509985464211	0	0
202	0	0.23815204004461	2.05337554429533	0
203	0.929403835710179	0.677523816775719	1.02848805088983	0.929669783370686
204	0	0.104027478843357	0	0
205	0	0.185916211314421	0	0
206	0	0.243014510357562	2.06797613812839	0
207	0	0.107972052219415	0.155634125876665	0
208	0	0.0240487718767843	0	0
209	0	0.35257829277806	0	0
210	0	0.349189911021986	0	0
211	0	0.0303781075422001	0	0
212	0	0.126653396818893	0	0
213	0	0.0563955667754987	0	0
214	0	0.0940018382667865	0	0
215	0	0.126689182001136	0	0
216	1.98859336759061	0.812073947208713	1.34683610054419	1.98907160192532
217	0	0.213088923052937	0	0
218	1.18825266147012	0.601711824065303	0.868469018941258	1.18787488453014
219	0	0.291456664712996	0	0
220	0	0.103232969868633	0	0
221	0	0.19073254729084	0	0
222	0	0.145233242832498	0	0
223	0	0.0513327621453526	0	0
224	0	0.204391639812986	0.425054146008241	0
225	0	0.129336758992808	0.158817246202704	0
226	0	0.113554363796089	0	0
227	0	0.0952792304460087	1.12186645358808	0
228	0	0.116117642514684	0	0
229	0	0.102290808583956	0	0
230	1.40819633430067	0.762803043054692	0.598834445983255	1.40654970906124
231	0	0.150718188869285	0.611523447783439	0
232	0	0.0853988205046662	0.433809906589577	0
233	0	0.0557899081659847	0	0
234	0	0.197774162449324	0	0
235	0	0.170039313247722	0	0
236	0	0.247538658123952	0.259283694494918	0
237	0	0.12956030878209	0.0600327601409303	0
238	0	0.33392172243345	0	0
239	0	0.0924025165941311	0	0
240	0	0.137499685511985	0	0
241	0	0.146484695975303	0	0
242	0	0.318948876401396	0	0
243	0	0.162717720651673	0	0
244	0	0.259919138608351	0	0
245	0	0.221891217443207	0.935656941786848	0
246	0	0.185965793634642	0	0
247	0	0.0515111267454201	0	0
248	0	0.105937975753675	1.29405813084201	0
249	0	0.136180388527323	0	0
250	0	0.141720979709333	0	0
251	1.63307177773922	0.870446301694222	1.67966397022187	1.63305605063856
252	0	0.151261366202563	0	0
253	0	0.100972867405339	0	0
254	0	0.24484970137398	0	0
255	0	0.199575870032596	0	0
256	0	0.0828544690482759	0	0
257	0	0.0914505029489664	0	0
258	0	0.285957502396671	0.756828310130103	0
259	0	0.0195337913855537	0	0
260	0	0.21626897585629	0	0
261	0	0.114020861870744	0	0
262	0	0.155984599497884	0	0
263	0	0.184382866336487	0	0
264	0	0.162984611881736	0	0
265	0	0.149269572830196	0.213327324195839	0
266	0	0.0696947130580794	0	0
267	0	0.0827272694673829	0	0
268	0	0.118046940196613	1.38381369604184	0
269	0	0.14084420305301	0	0
270	0	0.44738499235026	0	0
271	0	0.0622379588927448	0	0
272	0	0.134344645401892	0	0
273	0	0.154138318089787	0.205491825990371	0
274	0	0.123358024421447	0.830736915367669	0
275	0	0.357633187479986	0	0
276	0	0.149628447353021	0	0
277	0	0.136945964154907	0	0
278	0	0.193024708351859	0	0
279	0	0.139890163178862	0	0
280	0	0.134841045619411	0	0
281	0	0.142143889269773	0	0
282	0	0.235402466028468	0	0
283	0	0.0909525740166122	1.47758880268713	0
284	0	0.261273153931921	0	0
285	0	0.238307737565107	1.33628997850642	0
286	0	0.288496984443669	0	0
287	0.79253250136705	0.609568118284853	0	0.792575625339587
288	0	0.0659540151144335	0	0
289	0	0.221264928213062	0	0
290	0	0.107336351197834	0	0
291	0	0.132180380150064	0	0
292	0	0.118460461625809	0	0
293	0	0.0863069500095695	0	0
294	0	0.227887966801743	0	0
295	0	0.0840499216985801	0	0
296	0	0.0814362739697971	0	0
297	0	0.0973745327173183	0	0
298	0	0.132387057553584	0	0
299	0	0.207813130851308	0	0
300	0	0.147903463077928	0	0
301	0	0.153022721452174	0	0
302	0	0.146700276170701	0	0
303	0	0.113696111748004	0.479533818089377	0
304	0	0.151183125964926	0	0
305	0.797103128518414	0.556818193533035	0.221994588786719	0.798062141686945
306	0	0.151698833625258	0	0
307	0	0.113197299058535	0	0
308	0	0.196526161866236	0	0
309	0	0.0450456464293034	0	0
310	0	0.28919467041604	0	0
311	0	0.0676090268245733	0	0
312	0	0.135840553340706	0	0
313	0	0.143467452423649	0	0
314	0	0.0143254476283485	0	0
315	0	0.173947747684719	0.823837867344179	0
316	0	0.0584820588269543	0	0
317	0	0.342126563912095	0.103982249562998	0
318	0	0.323540652387332	0.391481249028478	0
319	0	0.195022483345493	0	0
320	0	0.142589727842898	0.782741897594829	0
321	0	0.100848978750717	0	0
322	0	0.240934247239712	0	0
323	0.807509176738286	0.46275339064839	0.0696400821579424	0.810023333463713
324	0	0.113296349712007	0	0
325	0	0.279103663005366	0	0
326	0	0.221592324856462	0	0
327	0	0.247116727525597	0	0
328	0	0.218337560347124	0	0
329	0	0.14596997491725	0	0
330	0	0.250184267204884	0	0
331	0	0.201185824071031	0	0
332	0	0.0614734166724267	0	0
333	0	0.197015270289173	0	0
334	0	0.0458800789207865	0	0
335	0	0.205439506808593	0	0
336	0	0.244949385680565	0.390737650545399	0
337	0	0.0293671969482707	0	0
338	0	0.100929237023977	0	0
339	0	0.131053824218116	0.897812875466131	0
340	0	0.167710887186986	0	0
341	0	0.233309869902111	0	0
342	0	0.194682376054036	0.0740497206540392	0
343	0	0.348907096896099	0.357749858650391	0
344	0	0.17835499481331	0	0
345	0	0.225645420138513	0.775829720839755	0
346	0	0.291760123873551	0	0
347	0	0.133349721802074	0	0
348	0	0.188704539949835	0	0
349	0	0.0645305354646119	0	0
350	0	0.0858569951217022	0	0
351	0	0.165524063386407	0	0
352	0	0.174335330067151	0.598818027752136	0
353	0	0.0851770276146328	0	0
354	0	0.223395927432989	0	0
355	0	0.157862092212362	0	0
356	1.36431817015606	0.657156252512743	1.04909682848109	1.36578657538438
357	0	0.155912270651103	0	0
358	0	0.0997961653758979	0	0
359	0	0.142644206991269	0	0
360	0	0.106687973310234	0	0
361	0	0.102152682315111	0	0
362	0	0.138192738418685	0	0
363	0	0.163920633297335	0	0
364	0	0.0833602669677885	0	0
365	0	0.247840525149048	0.0313674995221005	0
366	0	0.201645249563092	0	0
367	0	0.112990284189593	0	0
368	0	0.0477297844008934	0	0
369	0	0.0905760921707169	0.864687248704268	0
370	0	0.187932550290317	0	0
371	0	0.0825173037662425	0	0
372	0	0.123083662106478	0	0
373	0	0.141564352233215	0	0
374	0	0.118901008240327	0	0
375	0	0.144996498147972	0	0
376	0	0.0109535368991179	0	0
377	0	0.0876154049874217	0	0
378	0	0.178878728765571	0	0
379	0	0.231122346725941	0.284831831192342	0
380	0	0.0727948323113277	0	0
381	0	0.161025204455221	0	0
382	0	0.292311712339622	0	0
383	0	0.0867764513684005	0	0
384	0	0.379508140546274	0	0
385	0	0.135799943965641	0	0
386	0	0.0549653950852937	0	0
387	0	0.135403904369294	0	0
388	0	0.236313162151787	0	0
389	0	0.148446280963071	0	0
390	0	0.0629303573836785	0	0
391	0	0.0503960378424826	0	0
392	0	0.272618864540537	0	0
393	0	0.394122181136895	1.04963230215833	0
394	0	0.111076814820428	0	0
395	0	0.141710982076585	0	0
396	0	0.278658681654827	0.661628711147663	0
397	0	0.115437567681331	0	0
398	0	0.274243595848039	1.74718157234182	0
399	0.225849095942608	0.303337194295174	0	0.225724182187903
400	0	0.149269618721404	0	0
401	0	0.144888139022457	0	0
402	0	0.0752711618698708	0	0
403	0	0.154454323911902	0	0
404	0	0.0572905470092945	0	0
405	0	0.182491659515226	0	0
406	0	0.18567275247299	0	0
407	0	0.207725631173252	0	0
408	0	0.274572817151384	0	0
409	0	0.0565505780552849	1.43125930902933	0
410	0	0.35777429071512	0	0
411	0	0.156377402115358	0	0
412	0	0.116946665069681	0	0
413	0	0.0287497728591467	0	0
414	0	0.14757836178966	0	0
415	0	0.0965907370799241	1.27535143195065	0
416	0	0.197457265533644	0	0
417	0	0.0799095307825842	0.682246264302184	0
418	0	0.201639325633866	0	0
419	0	0.155146371986923	0	0
420	0	0.155029689569391	0	0
421	0	0.136743853515901	0	0
422	0	0.0921463620816187	0.19831940917642	0
423	3.60202760380122	1.86275848447772	2.46971506714592	3.60269646601589
424	0	0.304260751426565	0	0
425	0	0.132079655150478	1.92462588284265	0
426	1.11250367387963	0.801261124189236	0.820354629190696	1.11381699092366
427	0	0.0842762891305404	0	0
428	0	0.209534115830926	0.893343128579787	0
429	0	0.0666112895332211	0	0
430	0	0.0737093699959757	0	0
431	0	0.302605392949832	0	0
432	0	0.172237453859303	1.08643668903341	0
433	0	0.235025945514816	0	0
434	0	0.177909728932897	0	0.00135411181970024
435	0	0.131719918585291	0.523772804918595	0
436	0	0.165623097901316	0.265716072603472	0
437	0	0.096347344253778	0	0
438	0	0.100237468872781	0.0390893265011742	0
439	0	0.20960703635098	1.35846589665275	0
440	0	0.0909645106382621	0	0
441	0	0.0916459649152011	0	0
442	0	0.271561629377162	0	0
443	0	0.128716419839072	0	0
444	0	0.215846226719577	0	0
445	0	0.0428847649310154	0	0
446	0	0.437846182144889	0	0
447	0	0.193681169112392	0	0
448	0	0.0647611847064874	0	0
449	2.38269537524438	1.14037996929693	1.50958992549208	2.38160240774799
450	0	0.148437470198205	0	0
451	0	0.0404044111991097	0	0
452	0	0.0781616844030461	0	0
453	0	0.178454900344631	0	0
454	0	0.257096200093805	0	0
455	0	0.138331589059026	0	0
456	0	0.242905552815498	0	0
457	0	0.144062852142847	1.10580844822869	0
458	0	0.239977482432768	0	0
459	0	0.120531793438248	1.12415607039217	0
460	0	0.0712217338260147	0.942269754023844	0
461	0	0.0406059079064083	1.05292689371756	0
462	0	0.105864797708115	0.419172743270439	0
463	2.59207633561261	1.2672924090248	2.21892400690517	2.59350376232687
464	0	0.266884567155422	0	0
465	0	0.11432758580277	0.694379241959191	0
466	0	0.123621894599742	0	0
467	0	0.116963720024978	0	0
468	0.869240492580173	0.274197542683348	0	0.869876782882134
469	0	0.0887203934184426	0.634068622891256	0
470	0	0.114889073450291	0	0
471	0	0.0992349088724414	0	0
472	0	0.0314101375925022	1.64287263294106	0
473	0	0.234583574959082	0	0
474	0	0.282717279729693	0	0
475	0	0.119903675956789	2.29945000956429	0
476	0	0.141777708560951	0	0
477	0	0.0173370360602553	0	0
478	0	0.19285904894259	0	0
479	0	0.073062858001459	0	0
480	0	0.0567383201129232	0	0
481	0	0.0469501861221065	0	0
482	0	0.125124159541698	0	0
483	0	0.105817495332073	1.14644330820463	0
484	0	0.179419674020938	0	0
485	0	0.204529061336117	0	0
486	0	0.193095060272554	0.546282524915609	0
487	0	0.180502797203285	0	0
488	0	0.116162838520684	0	0
489	0	0.0819003476514124	0	0
490	0	0.389841880877277	0	0
491	0	0.101147087316493	0.420130038201712	0
492	0	0.14655043955311	0	0
493	0	0.297975712385835	0	0
494	0	0.029552712642167	0	0
495	0	0.103955354094777	0.428627580130867	0
496	0	0.088503831469757	0	0
497	0	0.329515959337949	0	0
498	0	0.248826482677515	0.220276063572173	0
499	0	0.257137032719548	0	0
500	0	0.244804038667933	0	0
