i	bhat	b
92	13.6738589399554	59.8669956719508
93	18.6336128625929	69.9201655779235
94	8.85607907932592	26.3666726020156
95	7.81912508402305	89.2194335612083
96	17.2596322051143	25.6333968582092
97	4.82312397212999	25.2709075822008
98	7.62864997384876	49.0811041310706
99	10.68511848584	98.9234532271161
100	5.55643925856803	43.4722373062247
101	11.6208731766545	38.5580377088349
102	5.82642631033218	48.209942038472
103	13.5087513501802	75.0600173439097
104	14.4292301720458	21.9795209500038
105	17.4396238066488	33.2157183334475
106	5.93681606066516	103.286949963481
107	11.8409718362659	68.5321951088445
108	10.8486744869449	48.4626150513859
109	3.26673875169026	66.6259159129204
110	14.5850731103842	58.3767277388959
111	6.30587338665012	21.6515681609942
112	4.74354327875657	64.5668608944142
113	7.90677117078095	22.0050337251857
114	1.95703579875321	43.4099598025932
115	12.7049117235158	21.0891367221736
116	3.47942285582881	15.3521366394304
117	14.3657008567987	47.5993790682858
118	3.87612171865515	40.4511152228576
119	11.7126859074034	87.4280531434686
120	10.8330280125647	51.3995831946393
121	12.5122125328359	15.3321767335133
122	3.62093055311357	64.7813109513211
123	12.4206308310471	45.8890064172846
124	21.6641801041231	13.7657243816268
125	7.27722196440195	31.4833111803863
126	12.5899406715147	43.6958409425701
127	14.3968423097365	60.518703063428
128	19.1129080939516	23.8786644869846
129	17.2949390053984	43.0102277977331
130	2.54645971875856	63.6260597205141
131	5.68388458399786	52.8060561681726
132	5.55536598663446	45.2233875908152
133	14.6047130470192	80.5252120343425
134	10.1084070322403	24.6337889373801
135	14.2061032743384	66.7698242766848
136	4.7837604227712	47.9645032245234
137	14.7203304171213	43.922088112574
138	9.86019264120285	50.6102078943322
139	6.34994404068498	35.0557498472545
140	4.64448596285094	15.9743395341664
141	2.80652813447775	38.5079596661163
142	10.4328762047041	50.5164907028013
143	4.89981738072654	26.5015276898345
144	11.3536869828638	32.3694127830248
145	6.90204538346778	48.1247895656903
146	6.24851450204074	47.2953789356656
147	2.12670819717543	25.628569393068
148	1.69691144090116	96.0108780410995
149	7.79442760090715	69.1879893969088
150	9.46756035186188	22.3929921120407
151	2.70743138151947	42.078375735388
152	9.8738945714089	32.6675199630995
153	10.5837343073046	35.3016355055014
154	19.3143149482062	22.0493285841463
155	11.7370685924005	56.5462341872066
156	3.63545378735652	25.9362755857801
157	6.32979527427472	22.2296101253364
158	6.50596695304879	47.4328466523632
159	8.25231341310415	39.126642553805
160	8.33527090627564	22.5600686486775
161	2.52392228988011	31.492594982606
162	8.47633341580229	37.7366131347289
163	11.0950379854309	43.931277909669
164	10.7342083191264	59.4300873710507
165	5.14426759993375	71.8428340349864
166	3.31683412394586	49.8228584685675
167	5.10353819173688	21.3006954023018
168	9.35714751153683	21.537798210853
169	10.8965935644329	46.4199585256756
170	6.35717777392581	34.2335081054364
171	12.0495674871282	11.7008671961777
172	6.23615228884173	12.4231847466209
173	7.57627809610411	47.3867972484372
174	4.60577689801533	25.149431583093
175	13.5982867405408	92.3903179312911
176	15.6045383762507	18.4104436379622
177	6.11294158140824	21.2729289600447
178	7.67672411346869	58.2406102234309
179	4.60605485365121	72.0982985403509
180	5.56425886060568	76.5591432894247
181	19.2996941735735	19.6507708004121
182	14.9315689075344	115.322714982917
183	14.1969672440228	47.4496712100929
184	9.11420950547727	13.925432297439
185	7.27746212646173	30.9510123522462
186	11.0125425909263	46.7413923990839
187	6.19471253063892	54.4097270338469
188	7.99771353024953	16.9071280291265
189	16.1703896725358	57.0740510261057
190	11.588486017182	99.1584204142114
191	5.27037764786573	16.8572519509208
192	14.887207736454	17.9050012653332
193	9.13892468693519	24.3270977363644
194	8.3282750835765	29.636839495043
195	9.11133957923151	49.0458113813839
196	10.5196195535011	68.2365481459123
197	11.4357957411386	50.2037506808577
198	2.9904008108708	23.9819540436922
199	8.73268513967593	32.1925150824266
200	11.4132698333495	42.4992983907957
201	7.71567899247143	87.4956085324553
202	3.0518154641934	27.1044860044017
203	0.444920921885582	44.2083571024127
204	11.2818005266637	43.6012591831791
205	7.38636403875313	57.999321766837
206	5.32344245930463	54.3546843570825
207	3.59744435495047	29.7499100388643
208	4.23970796156641	1.86212106886137
209	5.30223405931497	40.0203518858601
210	10.647577057832	21.0376336465741
211	10.1971742732106	91.9584930298604
212	5.56280256359596	89.645174181122
213	3.44838816930869	29.0458082524327
214	7.07412291023042	57.9286771176602
215	6.90217897603819	76.7491746749118
216	6.67360335536244	18.0272213933723
217	14.9001609438302	30.9117134290048
218	6.30142671952103	64.2187007958641
219	19.4372617751154	80.7796296686942
220	7.31609842494404	87.3215174452111
221	8.60907505457935	37.2400347757907
222	2.09247870956875	54.4868870553984
223	0.756007443952108	29.3989830682492
224	15.5919697164363	26.1909373905418
225	10.0324502899112	55.7158120160052
226	10.8954997539028	21.2154627993481
227	18.411792244643	68.6684495021497
228	11.3578182688331	50.9184029212752
229	2.69280237794462	15.3966694095015
230	3.83467490003514	61.8371537940532
231	6.60644060129243	46.2557908987034
232	7.97749904970247	14.811654529472
233	6.51150982800277	32.1222001214203
234	6.78260452674974	5.45327793967371
235	8.49014661867703	80.568286750513
236	2.4136710362276	58.4883282570891
237	7.20798743373598	4.68702375038783
238	1.29782197670259	33.2136521519674
239	16.6448221402722	31.429048462713
240	27.3272231994263	44.5643283155629
241	6.55334218739125	68.3141013900645
242	10.1387957874202	22.619224177664
243	2.90197766053079	25.1950035496757
244	6.62875382681443	35.409841204465
245	1.90924592772956	47.2490948916931
246	9.47196128945457	44.2762089742625
247	8.85469864994067	35.118113090591
248	7.20239066088714	56.4187188948828
249	3.68138831459339	39.023390757155
250	11.6918394576067	11.7370039478987
251	12.6512559875499	104.047925840733
252	1.47948170641532	9.47233968787102
253	14.657952523815	71.092852776381
254	4.94492864652691	61.6174293394364
255	0.795463995656071	56.4421303061161
256	14.8075257190398	89.7497252039596
257	6.73167077835309	5.52866103934837
258	5.8858827275053	35.30692584353
259	2.01850210834478	96.5119079894389
260	4.97128203335236	41.4672784924397
261	4.56751564962008	49.4030461703309
262	6.25001584619097	34.0880747156159
263	9.44611280059703	54.8126706009978
264	13.2620143455626	28.0823017780244
265	1.31571075265782	15.6532572276422
266	2.17750044683394	72.5788384750882
267	17.4982880415243	61.9428304454739
268	8.18234968224529	33.4365325112307
269	17.0311070003691	38.6174942263612
270	7.48595696915861	54.3695995956495
271	15.0142813169708	47.6357381006762
272	7.66952050527048	61.3069562285289
273	12.6379691853218	17.985329911502
274	3.96377863575348	33.6062382646089
275	7.47593883800978	39.0374831413974
276	2.54441473061092	38.1681852921923
277	2.85803837545285	45.5630368227305
278	18.2120040661686	51.286772662387
279	13.0541302066307	100.626334873909
280	12.092516196402	46.9616168117776
281	18.7757558344353	29.9326882135032
282	5.82915521017371	14.3964556060824
283	5.52047594065826	13.2003461149836
284	12.4709316179046	85.2439787598743
285	1.15159751749272	66.7369889063958
286	6.28633862336783	137.045891781488
287	11.6090712475713	52.3569401792746
288	14.3282293380477	31.4688758273431
289	13.6295292667211	27.7957856019959
290	4.40740032799064	89.9459138358224
291	14.0579614095476	8.17020119256702
292	9.71172208228306	76.7490017512315
293	0.364863147677427	21.0137524060374
294	14.241720306657	49.5139256635569
295	5.95648928819808	54.6545670651675
296	12.6665551787008	73.5952144754194
297	17.0377428833546	18.4010240258564
298	7.2986864464728	95.9349113348266
299	9.42107058555518	69.5716057970132
300	6.39292605206682	42.3465320393051
301	1.99062362219741	35.3417052412252
302	8.19111354669568	40.1267603690991
303	12.5287008940718	17.8524966807457
304	14.8273873008631	61.6181164510435
305	14.0015635463549	40.9696428797283
306	6.3427600128039	26.9815614004007
307	15.06042883068	10.1311857076201
308	13.3898693267874	51.6408571912671
309	11.3952714851954	71.7031762512274
310	6.33756581038976	68.4307715439493
311	12.2424133635103	81.036431082634
312	3.38203406729854	21.5019699168925
313	13.0204518879805	38.4050360551269
314	8.84566892038374	45.0205334540842
315	7.58492499199587	21.1815881459005
316	13.2473975742707	47.7884306232888
317	12.6573532295365	34.5415681794078
318	6.17414001341609	71.745235615128
319	10.6629145344981	66.3652037147988
320	3.11367097209955	5.10121815561715
321	7.08521284185486	61.2694993265796
322	13.9494379778058	19.8157186593144
323	11.4486629134484	74.1394567959157
324	10.4760338697293	69.3192652819051
325	0.387364968803641	73.0985536242357
326	5.25669836586755	63.9022783156861
327	9.21747326277186	70.2404224642328
328	2.47072201556313	45.5074274468223
329	4.12988273703826	48.3341701928951
330	18.784636131704	56.0566517562777
331	13.1950894286039	8.21136287173704
332	3.92864499162885	30.7629928737835
333	7.24242433717342	38.5120232040602
334	9.75904610534013	13.7996153702379
335	0.256066284078274	53.5401305219255
336	7.188178140343	9.1345260535104
337	16.3777638718894	61.3101660828264
338	10.9925810946497	91.521834800131
339	5.45834468467336	53.9925704660828
340	7.26887793592624	51.4157386207278
341	1.71372310006179	41.0157286420675
342	7.49135170380447	42.8919596717652
343	7.66141499140716	60.5185157346431
344	9.9733751841093	53.1753404627377
345	13.682822913712	20.2488504983243
346	10.4133451633983	30.5945182844054
347	4.49736076566087	17.0687490595074
348	7.04678289792164	95.2435948752439
349	13.3458192572453	41.9447649717784
350	13.5809263590841	73.446291446414
351	11.1964271218392	55.8010937887019
352	9.05591340035031	22.7815989842047
353	17.8644949116926	17.5399959528763
354	3.17773591359624	43.3998401700189
355	10.4078252373741	63.8782826367311
356	7.0983289588087	58.4604709905175
357	2.70584663574506	15.9919186708307
358	11.9214535076625	33.7976803810609
359	16.9483813660844	46.589407895424
360	6.52235426589487	35.8839964799412
361	12.7933173289816	29.258552739999
362	5.53750121352052	54.1404839920769
363	3.81095369634324	15.3749093612513
364	5.45803583890244	32.1231196548098
365	8.86122973026703	53.3626598654087
366	13.4843502090459	41.2587033796115
367	12.2008680562182	80.7890267064952
368	10.7849969958561	31.7109497834396
369	10.7648085023845	18.6349281725022
370	3.10634248601566	31.3987836702605
371	6.60505391255639	51.1291251983257
372	12.6986748864427	16.8208229788041
373	5.27123249566079	25.0127516233966
374	9.0654561763488	54.1122293013498
375	15.4962727010636	39.4633879730323
376	18.1610769229354	24.0438569391753
377	11.8435621088265	88.6189934927018
378	2.11842453226002	66.6837621228336
379	9.14507627458334	127.275246406152
380	6.22633878031948	13.801691400488
381	7.68708995129692	64.1813722341615
382	8.6803015120118	39.1224425713982
383	10.2929036433912	48.6243555197301
384	13.6272259536704	66.5013103130054
385	7.82349103304083	39.5158815984099
386	19.4212582933886	47.4157876869701
387	5.84115907250814	48.1864239376564
388	4.99746346180347	28.5420529158772
389	7.89469043157564	79.8038275723529
390	10.4014371125695	48.3334391506194
391	9.44014378295314	53.4287136774069
392	6.2037880163561	49.3433114841959
393	16.8073324531973	56.6534789444275
394	15.2069632104713	16.7571979922487
395	9.36330618618602	59.8646405158124
396	7.66097269729426	40.8365752973877
397	1.16254832569613	93.5896399345543
398	4.17479172715137	46.6725292329339
399	4.23665065022525	28.6600576821737
400	7.66255221221496	67.2377988429574
401	12.0582801847279	39.4800733879532
402	20.7347039199646	26.3268213287858
403	8.41720576700108	29.2125964802181
404	16.843054321864	97.4708677461562
405	4.19165982527591	30.0408015150477
406	1.74031329614725	29.3871021600038
407	9.46302853177597	42.4668411508598
408	4.56626419897033	50.1227745790925
409	12.0343949379604	81.7282848534629
410	3.93980766097531	31.1350732082901
411	10.7251403603371	25.0859476978639
412	6.82879647020492	33.9878342116706
413	9.05457721645141	21.1460249181398
414	10.069874167531	28.9892189564949
415	4.86503920209511	0.85300909551727
416	1.94910291849228	27.2834780084668
417	10.5286597000954	28.3348861247703
418	7.5151465755739	60.8493581204765
419	11.5480864976768	30.1262729537564
420	11.4662724224074	33.004410164114
421	4.90679322068306	53.9766839515857
422	8.22975671688885	5.71189125553271
423	12.5109924995815	13.5704083905371
424	4.32242823545702	37.1121350272952
425	13.1043078012176	73.8147872606444
426	2.50695381737288	61.4401351824624
427	10.1087381643634	56.1077659137307
428	9.09709932605273	35.7160976291587
429	6.592547055567	25.8960630208111
430	11.0330220264244	28.4371039750548
431	5.16155931372787	64.1066527179459
432	10.2674268320699	65.6224081859711
433	9.45441072541576	10.8535680370276
434	12.033700010513	56.6721264724931
435	7.28159063374294	4.02674693421137
436	8.84774056997187	31.8246959516929
437	7.88187620110617	24.4074726826402
438	16.1088270173096	61.5612454394211
439	11.0654758705259	52.8549599888421
440	4.69450400560049	57.880136984636
441	7.09053584768404	80.2216128364043
442	10.5473321055608	55.4565278667078
443	8.46116831501076	83.306953730517
444	5.92283725058545	78.6937893957979
445	9.06330777407631	21.6788021953611
446	6.6251994703265	85.3658876840019
447	6.61261094245256	89.9994453010356
448	14.0880603824029	56.9575243976532
449	3.82066825457927	17.326406208539
450	7.39246271011806	49.2386372704134
451	5.45559320505196	43.7405184503128
452	4.67029056174856	36.1337447900945
453	12.9752309594115	88.1387145364727
454	1.32741038073181	29.4573695125448
455	10.7596540151255	25.1539101508419
456	12.2430722098145	63.0043662888029
457	6.80727381347995	23.1812643137968
458	3.35232356575889	70.4337672225837
459	2.79075823546702	4.95405878391455
460	5.22347992403298	68.9559380290425
461	13.2237166155177	43.7328971612782
462	7.31899400928378	32.9749978114617
463	11.2218523508579	27.6351078052893
464	7.85638104920452	45.4163641113657
465	4.81212706464465	17.5665552323376
466	13.8036184004702	12.7860278035888
467	7.30194033594941	47.6247038288192
468	11.7612426657715	62.113630772286
469	12.9934857201084	51.8322454348382
470	11.5886669408579	1.66076195127274
471	6.48212960358689	24.7935569849234
472	2.86311978973596	83.7362699243642
473	4.53127540481348	98.4029109229751
474	5.50244404445713	18.7175315748731
475	5.35592578097282	42.8361545647855
476	7.47893133664439	73.496851460541
477	6.49688087486562	56.8092637852208
478	6.25696578843012	68.9436030418178
479	9.58397029973	55.4938258412151
480	9.46989984944975	59.0065694734357
481	6.54381581158296	30.2319741254795
482	3.47562760780407	23.767336217959
483	10.3601937447637	54.9327728278785
484	11.627824464251	15.2924890793981
485	7.9693946941514	59.1137598048685
486	16.5687882922649	42.9428488988155
487	7.61709589491891	9.25966456247
488	1.7500060477577	27.0990773874087
489	8.07009068178694	48.9434889488628
490	10.9870164481542	79.2882127027179
491	8.80018214867286	64.9915978470929
492	10.6990652848865	39.0979688997188
493	8.52985244574456	16.9326319608386
494	3.58197586690546	12.8923567366419
495	14.1395372636352	42.1451738456068
496	8.87628421237374	24.0340191590135
497	9.94571408855923	45.5354556629059
498	11.0529650586995	56.2867295482699
499	8.79381564379768	52.3485396224708
500	6.72126902070356	39.5047141990814
501	10.4941469998094	27.4642848145473
502	10.6690059756032	63.9929500216529
503	7.84119118372834	63.1799914511253
504	2.83231158701773	60.059532795148
505	3.10626347238798	51.3486980488042
506	8.83600441711097	32.4420296823242
507	1.13755935782139	73.7471011998859
508	9.80210719065444	42.5800984387251
509	18.9431451226992	75.2330440563626
510	4.89702777005277	34.751989173557
511	13.4923568132554	53.7896935982429
512	4.45846765333027	96.8078464102795
513	4.84118645796453	96.4918024625275
514	6.89014147291787	24.2581789481768
515	1.93344424042188	42.165518558678
516	8.40598818356002	21.5730195726048
517	4.5914461602501	55.0809183166028
518	2.22048354691415	46.9487729641735
519	3.67036076579303	7.91765808876928
520	8.51566271374023	41.1377537445038
521	3.87518798644389	62.8597238688244
522	4.4136487878994	70.3111150709977
523	8.03456456269932	24.696587281114
524	4.27886553869634	67.0290910467137
525	9.40888408798443	16.6096407666751
526	11.9318469185355	35.3625130686458
527	8.19749749019759	21.8455693552006
528	10.3442233659781	13.9921295218131
529	9.02196020357009	58.6370205976211
530	8.50209248253728	41.750581709792
531	9.15756440958592	66.254903375406
532	8.37907580098244	83.0859923796476
533	5.99231469524836	56.4831621400462
534	7.45964087008101	61.1241402441807
535	4.57912939099901	71.0202995264384
536	11.7466528507557	30.7197529136802
537	3.85429747611012	7.16277576103339
538	2.59786672464771	72.8529770376769
539	11.2785705733321	69.6244526994957
540	7.84901859549242	119.361445684719
541	4.55913026821533	8.50371120264652
542	8.70911237332039	42.2627390711453
543	10.3042943316512	17.8932949071802
544	9.89065167473023	69.6283817648082
545	11.0371256118593	31.4229946418342
546	8.23037256737266	35.5512908051104
547	8.66730250974749	30.8489267989674
548	5.63521167057827	21.3567118918791
549	11.7149812002093	10.848642107237
550	6.4132183664301	21.0170531854117
551	12.5139256000193	20.6834658276119
552	5.17239821784004	38.491419293544
553	10.5856771868795	33.5842060998062
554	14.8388719169879	10.0264868675632
555	3.4172887290158	77.9414355820634
556	14.6693118562194	9.04050965805531
557	8.6369595018686	27.823671103978
558	2.82300511075435	101.891991929282
559	1.98026401718751	24.0012223895292
560	3.44218978190138	12.0714947466606
561	6.29225552235817	40.3326654323442
562	6.15252353928854	45.2036619293737
563	7.38099528868971	33.977733362037
564	25.3727822968072	82.8880786255349
565	9.15663057625034	36.1914456426852
566	9.30588755514668	30.9471069301855
567	14.183141715103	82.1057135950823
568	10.4892710378925	21.6924399206331
569	8.86123300821503	38.794578534374
570	5.64136137644065	44.5294899322103
571	5.99453802728299	67.2106874970652
572	12.276825881497	55.7201013094186
573	5.95990449926402	34.7508049357144
574	8.04357775494326	18.7135756933294
575	1.78950430523835	66.6536084389076
576	2.9286063377907	51.599488278341
577	5.8297340884888	30.432517597881
578	7.87451650278799	81.225421362488
579	12.9640156928817	30.3963530757132
580	4.38571819481821	28.3832798802504
581	5.32515761259533	40.0878641524384
582	7.63576897316442	86.3310024987888
583	16.9368260346999	51.4345893025464
584	8.17296737468046	30.0527576521616
585	18.2477352183304	75.3295546861557
586	2.20471314229344	51.7246460366588
587	16.2355888682414	20.6544219879721
588	12.3122149294658	94.7072279348324
589	3.45080968849767	12.7829148371621
590	11.8317948113964	23.7039191572879
591	11.3371911083175	28.012916461054
592	16.9536912853027	96.7850589761525
593	17.7200104962623	53.3202546787859
594	6.62980915123023	11.3010692511415
595	17.1996188802746	81.9065224301473
596	4.43433400299342	36.8257112855745
597	15.2890335348784	59.33316807861
598	10.1910720695107	43.8547721497204
599	7.54611457507526	98.0999618026619
600	15.0659035455019	64.8050629930884
601	5.03247555993515	37.783042100575
602	12.4216587930019	36.8989916316079
603	8.58948674922797	26.7717547513341
604	5.6384080043891	50.6491966048416
605	11.2060271821889	65.9169288906266
606	11.7028587416064	69.8379936116747
607	11.5327123515685	67.6103236737604
608	10.72188544692	97.5106294933832
609	10.7172886353793	28.0261610994628
610	4.86583647216823	6.78011407476812
611	14.6259734116546	22.5911157543295
612	5.81098703272137	41.6089573501654
613	18.6401046536223	14.8702003665892
614	9.42375298462238	49.5538082096001
615	5.8451761251717	79.9642842773219
616	3.45407659665901	26.7213378754269
617	10.4504513747071	13.4551010075715
618	5.94715621866226	20.5168100688306
619	8.79994399427999	19.3822989193505
620	7.71537632183312	23.1103942036074
621	4.23525479069634	15.2424258231315
622	11.9646403208707	77.2437735272179
623	6.45261832173629	24.3748515789758
624	7.02190321492516	28.6332156213648
625	11.9575323176735	37.1838950957982
626	8.69696650503863	55.6304085214032
627	7.65033983051975	50.7398099753306
628	10.9587183106173	76.1479874403953
629	8.98456422366	43.9123259927751
630	11.8437471427725	38.6824388611473
631	10.2525629466017	25.5572889468079
632	7.17128403782033	27.9102726510293
633	7.9502077822419	6.24470040011516
634	12.4928964361502	63.7988926380668
635	6.83880091877344	68.0197873610823
636	6.24379136504125	26.2459324547313
637	12.9147566734737	53.2887638728039
638	8.60163325633083	62.1011270058333
639	6.68261476950347	19.3031247953512
640	16.8369940702441	7.28403086315709
641	2.55749051260004	29.1140150048011
642	19.2283098840733	91.1697562979354
643	14.3178513522678	29.0694926985771
644	9.74544951287934	52.8045786261126
645	11.6417047525155	77.9100579629693
646	8.21879637764442	46.4819328295208
647	16.0009537399519	86.2519516470965
648	5.9898504290234	50.89012075603
649	15.3328132062744	26.5232576801727
650	5.35701868616817	14.8503937429696
651	15.2462420353782	66.1339278428553
652	5.34056911144139	44.007397284419
653	21.338540470438	40.5839643797644
654	7.98290094070438	41.5680946450373
655	8.96230750342268	24.681785917981
656	6.74381305323203	11.9779625196476
657	10.0410107254489	28.1700663642032
658	8.11824234991165	30.0728313857562
659	9.59801027609005	104.371311589851
660	2.11643126087924	29.3486630295618
661	1.60097299893634	65.0976591116991
662	5.99556930180095	61.7136547652608
663	12.4496331333406	74.9540765116794
664	6.36505654236286	19.0632442423274
665	15.2220318346513	18.4665313835113
666	11.4370928106478	29.1674189326588
667	15.066285723128	42.1618042780097
668	6.20647066032799	54.5421406582883
669	4.09545754636589	56.0973253186196
670	16.3787685527828	30.4714239242129
671	4.2797907951009	49.8365452723514
672	19.0710409598272	19.6278368857407
673	7.53912351215012	35.8183024139199
674	8.3751130824614	26.5043269439172
675	7.96432664638467	43.9992904467354
676	17.5967454401026	17.6075406157654
677	8.18461946682662	56.2814546971534
678	3.87100130009721	15.8581138190575
679	9.18171084929506	53.3947667156612
680	10.4441824326223	43.61893251237
681	5.75007536658009	32.9344585359462
682	18.6818873024262	67.4661246861607
683	6.16408962986688	7.99800018015759
684	9.91820366273293	55.3625490536241
685	10.8839114755337	79.2904677954973
686	10.8340868720069	59.5046217794343
687	11.0044155108609	74.9760431258903
688	3.07767093036818	18.2614971256105
689	5.65198637916717	16.4302700902241
690	15.7729045497482	61.6580222903254
691	5.72057646684851	45.9831640608456
692	9.71388333426285	46.7816738702395
693	3.95513133730734	86.353997710341
694	4.90203347295668	81.564694404728
695	17.7551751365475	52.8551444162906
696	12.4705192716521	81.4960707067269
697	13.9219302007916	44.605601544986
698	15.5825044386386	43.7965885114216
699	4.83957823451664	25.4444914104619
700	10.2035613439689	19.5293238050229
701	8.7405497068086	37.0546545920107
702	11.1035220241333	21.088183695555
703	12.546130979411	75.2640021120629
704	8.47414474174366	12.4435054066846
705	6.67239041337243	59.4879896802521
706	10.1734992934048	68.7566379458829
707	6.18085468205224	64.0785875215024
708	12.0185938673461	47.6798185032885
709	11.1484896501335	57.1168793205655
710	8.32669058299224	59.9387136927426
711	1.76061223465059	45.1847333291157
712	10.5637585693559	66.7338350010955
713	9.25891378052791	47.1636852694466
714	6.09532833720737	64.2543282042262
715	12.7123546048025	55.8269227729528
716	3.50874674128376	72.5700324769406
717	10.9271073789084	34.203445701843
718	7.40241737565756	50.3023608442914
719	5.63075101200834	19.6773109405801
720	9.1993842613391	72.7513529978843
721	12.3739847742088	47.7673966674543
722	4.11448446315665	52.6905824116026
723	3.38349824088622	37.8578563763177
724	6.79983020109057	6.91826735523669
725	12.2512684750892	49.0863957885595
726	10.1634789207423	46.6596901239273
727	2.09029563097885	27.8443920159824
728	13.7640666509276	79.9997888299358
729	3.52673609084947	41.3217679272422
730	4.71196021354145	52.1317096957426
731	2.67660967625171	99.5831202496677
732	4.02253223946905	69.6751651331034
733	3.31388893990836	83.2279204814852
734	16.9795987056046	51.8651884219457
735	14.6482273519611	73.5943701979922
736	2.93364251060212	60.4532146721286
737	6.15499275982384	73.8638464869994
738	12.7509483098523	15.7726558026334
739	4.56991885264407	40.0556786159961
740	8.45954424676663	15.9440600783862
741	4.561473144746	73.3214359648366
742	5.73355098928484	12.0053015492662
743	8.04346793162395	23.0796721146936
744	10.432443428727	39.6893343750187
745	12.1017955390823	29.0358237667934
746	16.3090718817286	22.2457348837382
747	10.168965861898	55.0781188878769
748	2.73187121761074	41.899208648906
749	6.55617929636828	2.60770393619195
750	8.78237904656177	37.957857465947
751	6.07596190292577	33.0624608432774
752	7.91888833616655	6.44663398712712
753	10.8365795087593	40.9391941546229
754	13.9632022806719	9.76427239861652
755	13.851555759635	87.9089190096361
756	13.2631277949796	18.4572525292464
757	17.4333101542862	33.3892113828332
758	8.33380268063594	14.9351669210124
759	11.240939827168	36.7698927877141
760	7.72135328322014	35.8071462568831
761	9.04508256743513	53.8618184261464
762	2.69018517796651	17.7419499182665
763	6.50657535589593	19.6005591870081
764	13.3280508235906	43.4595252605094
765	7.83857805126208	46.8826446026306
766	14.7470137848341	40.5141524601376
767	3.36180971947026	41.125668142008
768	7.09255226142826	14.9845288672186
769	9.82085767212136	63.4182563130118
770	9.49896040481423	13.8954836191339
771	4.4006664283493	32.544191902493
772	8.57798897882826	65.2170894919906
773	12.3530344348135	26.0834509946009
774	10.2322765181143	63.590498131811
775	13.7558520522394	20.3702740109578
776	1.16945759701719	32.8375922674516
777	20.0527833614737	19.6172722358418
778	13.8241071100556	43.4209212978532
779	10.768325996362	31.5532528248285
780	12.9220835733889	47.5503400988475
781	11.57541967423	23.2818216887894
782	14.8585369900657	90.3273312966752
783	5.21622301938329	95.9398998153192
