i	bhat	b
106	0.332010689726187	0.332010689726187
107	0.623463325346531	0.623463325346531
108	0.116632201440842	0.116632201440842
109	0.168006877871042	0.168006877871042
110	-0.996236137813911	-0.996236137813911
111	0.321167584891935	0.321167584891935
112	0.0437498072800978	0.0437498072800978
113	0.58642943246508	9.94383965907122
114	0.0561762479485744	0.0561762479485744
115	-0.126843598548687	-0.126843598548687
116	-0.840651422092454	-0.840651422092454
117	0.761575083073092	0.761575083073092
118	-0.2632848846041	-0.2632848846041
119	0.203638278838675	0.203638278838675
120	1.05939445622738	1.05939445622738
121	0.607106119581898	0.607106119581898
122	0.138284621270286	0.138284621270286
123	0.330748509814553	0.330748509814553
124	-0.156099979021212	-0.156099979021212
125	-0.240949180680434	-0.240949180680434
126	0.0491283502503794	0.0491283502503794
127	0.0310136722773739	0.0310136722773739
128	0.0718402854164271	0.0718402854164271
129	0.386191365600332	0.386191365600332
130	-0.86203721085652	-0.86203721085652
131	-1.14491521918447	-1.14491521918447
132	0.253332851650106	0.253332851650106
133	-1.87148204532123	-1.87148204532123
134	0.533296603074462	0.533296603074462
135	0.123621450240116	-9.23378877636602
136	0.370008509602659	0.370008509602659
137	0.463447649796041	0.463447649796041
138	-0.159053358516828	-0.159053358516828
139	0.58650335601129	0.58650335601129
140	0.815518752887586	0.815518752887586
141	-0.184579443157466	-0.184579443157466
142	-0.0223062926179009	-0.0223062926179009
143	0.343937807322636	-9.0134724192835
144	-0.227755323443243	-0.227755323443243
145	-0.208683215067965	-0.208683215067965
146	-0.381353082945365	-0.381353082945365
147	-0.902263924037246	-0.902263924037246
148	-0.064462586030227	-0.064462586030227
149	0.284982877098055	0.284982877098055
150	-0.024559796793291	-0.024559796793291
151	-0.270179091059736	-0.270179091059736
152	0.150143521026965	0.150143521026965
153	-0.495357475179358	-9.8527677017855
154	-0.233798550513475	-0.233798550513475
155	0.434538772526772	0.434538772526772
156	0.934162538072697	0.934162538072697
157	-0.311893227857993	-0.311893227857993
158	-1.00779878237643	-1.00779878237643
159	0.168543023641195	0.168543023641195
160	-1.14298398682207	-1.14298398682207
161	0.108209480826299	0.108209480826299
162	0.119878221790507	0.119878221790507
163	0.982003522880597	0.982003522880597
164	-0.5355640127424	-0.5355640127424
165	0.503624877120912	0.503624877120912
166	-0.44368911714034	-0.44368911714034
167	-0.0902104518357775	-0.0902104518357775
168	-0.530486905418563	-0.530486905418563
169	0.153136803582815	0.153136803582815
170	-0.324579720703654	-0.324579720703654
171	0.0276942514905714	0.0276942514905714
172	0.799884231592565	0.799884231592565
173	-0.0173122702374179	-0.0173122702374179
174	-0.511441935471037	-0.511441935471037
175	0.661026897589894	0.661026897589894
176	0.660338766261267	0.660338766261267
177	-0.0711697351566761	-0.0711697351566761
178	-0.552358232930108	-0.552358232930108
179	-0.457839217871693	-0.457839217871693
180	-0.587673442495185	-0.587673442495185
181	0.14943527517512	0.14943527517512
182	0.748309949897853	0.748309949897853
183	-0.842327267435658	-0.842327267435658
184	-0.279525308970192	-0.279525308970192
185	0.0166315903295143	0.0166315903295143
186	-0.148689434296595	-0.148689434296595
187	0.711141535998423	0.711141535998423
188	-0.396723588931616	-0.396723588931616
189	0.0157477234699251	0.0157477234699251
190	0.267256010367856	0.267256010367856
191	0.0125271200345518	0.0125271200345518
192	0.498143564754694	0.498143564754694
193	-0.0920101045630292	-9.44942033116917
194	0.360493790856449	0.360493790856449
195	0.638363067459267	0.638363067459267
196	-0.437086101688996	-0.437086101688996
197	-0.429198532854425	-0.429198532854425
198	0.370848738611446	0.370848738611446
199	1.12745450345758	1.12745450345758
200	0.610391546999686	0.610391546999686
201	0.492251185662151	0.492251185662151
202	-0.196551786420407	-0.196551786420407
203	0.0420889477492733	0.0420889477492733
204	-0.147878436998984	-0.147878436998984
205	-0.395114770977098	-0.395114770977098
206	-0.590386832798477	-0.590386832798477
207	0.275339450503572	0.275339450503572
208	-0.00463434250221864	-0.00463434250221864
209	0.563307638240932	0.563307638240932
210	-0.160528631652383	-0.160528631652383
211	0.256465973835109	0.256465973835109
212	-0.642818464806907	-0.642818464806907
213	-0.21587627133934	-0.21587627133934
214	-0.172065071728567	-0.172065071728567
215	-0.024292420927596	-0.024292420927596
216	-0.571429613751659	-0.571429613751659
217	1.39149340529488	1.39149340529488
218	0.336887080102113	0.336887080102113
219	-0.409980060655525	-0.409980060655525
220	0.0619483998825891	0.0619483998825891
221	0.501089610758961	0.501089610758961
222	0.13689696973712	0.13689696973712
223	-0.594334200073058	-0.594334200073058
224	-0.334394112507454	-0.334394112507454
225	-0.549324789971354	-0.549324789971354
226	0.0287654646994815	0.0287654646994815
227	-0.046484671356774	-0.046484671356774
228	0.473875198692318	0.473875198692318
229	-0.0429286386248345	-0.0429286386248345
230	-0.344776963941027	-0.344776963941027
231	-0.049613145216043	-0.049613145216043
232	0.172644863146857	0.172644863146857
233	-0.0754113217881889	9.28199890481795
234	0.264773228334736	0.264773228334736
235	0.73777659711497	0.73777659711497
236	0.130123904261927	0.130123904261927
237	-0.406215265780826	-0.406215265780826
238	-0.291187355679266	-0.291187355679266
239	-0.164049750621028	-0.164049750621028
240	0.0828756652493418	0.0828756652493418
241	-0.933992015579759	-0.933992015579759
242	-0.0278219196509962	-0.0278219196509962
243	-0.957320419328404	-0.957320419328404
244	-0.863546824253315	-0.863546824253315
245	0.199885186964559	0.199885186964559
246	0.44187379859854	0.44187379859854
247	0.346805101479736	0.346805101479736
248	0.0326153099354277	0.0326153099354277
249	0.0619032546464221	0.0619032546464221
250	-0.190397046132307	-0.190397046132307
251	0.533722190389625	0.533722190389625
252	0.00509978934524542	0.00509978934524542
253	-0.28407696468248	-9.64148719128862
254	0.26167950030223	0.26167950030223
255	0.00583579298346879	0.00583579298346879
256	0.89825819461501	0.89825819461501
257	-0.650279459697876	-0.650279459697876
258	0.640992125130647	0.640992125130647
259	0.28253981383221	0.28253981383221
260	0.575097744054392	0.575097744054392
261	0.164109663527709	0.164109663527709
262	0.00450319554979864	0.00450319554979864
263	-0.46609137189349	-0.46609137189349
264	-0.202667459102225	-0.202667459102225
265	0.627516637536573	0.627516637536573
266	-0.620958956107179	-0.620958956107179
267	-1.03497449345638	-1.03497449345638
268	0.217085980836762	0.217085980836762
269	0.554066206885291	0.554066206885291
270	0.040366724400822	0.040366724400822
271	-0.373226411530999	-0.373226411530999
272	0.430619727141641	0.430619727141641
273	-0.0978309380803157	-0.0978309380803157
274	0.29977020697523	0.29977020697523
275	-0.0711866177601622	-0.0711866177601622
276	0.299724365557939	0.299724365557939
277	0.654198487284804	0.654198487284804
278	-0.103797708859819	-0.103797708859819
279	0.526423595825651	0.526423595825651
280	1.39717945012257	1.39717945012257
281	0.0351704975257552	0.0351704975257552
282	0.687758117322434	0.687758117322434
283	-0.341695296905133	-0.341695296905133
284	0.271347776793482	0.271347776793482
285	0.269662263713544	0.269662263713544
286	-0.289493911915928	-0.289493911915928
287	-0.364673412092688	-0.364673412092688
288	-0.685666965159057	-0.685666965159057
289	0.942822643830485	0.942822643830485
290	-0.117607748376592	-0.117607748376592
291	-0.659119575794624	-0.659119575794624
292	-0.77532136401074	-0.77532136401074
293	-0.38190242721517	-0.38190242721517
294	-0.0263058806635345	-0.0263058806635345
295	-0.225949061479609	-0.225949061479609
296	0.716872207260979	0.716872207260979
297	-0.982563914459556	-0.982563914459556
298	-0.669621482477314	-0.669621482477314
299	0.020587911043898	0.020587911043898
300	0.119440142629656	0.119440142629656
301	0.16634476267557	0.16634476267557
302	-0.00465408248932788	-0.00465408248932788
303	-0.34729546977641	-0.34729546977641
304	0.33599847486941	0.33599847486941
305	0.410362774244487	0.410362774244487
306	-0.293059399646154	-0.293059399646154
307	0.305812778170359	0.305812778170359
308	0.10690183918271	0.10690183918271
309	-0.515892646857083	-0.515892646857083
310	-0.813221388783523	-0.813221388783523
311	-0.211257921490847	-0.211257921490847
312	0.157848401427524	0.157848401427524
313	-0.145840293756039	-0.145840293756039
314	0.302917050535447	0.302917050535447
315	-0.102820906391329	-0.102820906391329
316	-0.382959556342685	-0.382959556342685
317	-0.215942341305409	-0.215942341305409
318	-0.46715994308601	-0.46715994308601
319	-0.287901345184937	-0.287901345184937
320	-0.329810565441479	-0.329810565441479
321	0.149282675887588	0.149282675887588
322	0.964626662548071	-8.39278356405807
323	0.0508543513916197	0.0508543513916197
324	-0.234547653282861	-0.234547653282861
325	0.118972894324316	0.118972894324316
326	-0.410587942122845	-0.410587942122845
327	0.205941207941649	0.205941207941649
328	-0.187009325168038	-0.187009325168038
329	-0.255319410510058	-0.255319410510058
330	0.00923731764679821	0.00923731764679821
331	0.0415506083740375	0.0415506083740375
332	-0.337772976692141	-0.337772976692141
333	0.984204237129412	0.984204237129412
334	0.35746810003184	0.35746810003184
335	-0.336531434274748	-0.336531434274748
336	-0.0171878335571562	-0.0171878335571562
337	0.0616433031655691	0.0616433031655691
338	-0.22060724681741	-0.22060724681741
339	-0.198832792604211	-0.198832792604211
340	-0.259138702204583	-0.259138702204583
341	-0.00650099887513268	-0.00650099887513268
342	0.254088313189027	0.254088313189027
343	0.285796299203919	0.285796299203919
344	-0.365213517918728	-0.365213517918728
345	-0.113070105433752	-0.113070105433752
346	-0.765079614447036	-0.765079614447036
347	0.291256853632479	0.291256853632479
348	-0.360989389215751	-0.360989389215751
349	0.60086044518567	0.60086044518567
350	-0.214358841335289	-0.214358841335289
351	0.231808834661415	0.231808834661415
352	0.886086775940932	0.886086775940932
353	-0.273096301253588	-0.273096301253588
354	-1.01300666760021	-1.01300666760021
355	0.313934234145188	0.313934234145188
356	0.100698361981519	0.100698361981519
357	-0.0981200687401349	-0.0981200687401349
358	-0.11625823832779	-0.11625823832779
359	0.272426940449737	0.272426940449737
360	0.270556311958672	0.270556311958672
361	0.195349592424847	0.195349592424847
362	-0.424535280203212	-0.424535280203212
363	-0.555959852047196	-0.555959852047196
364	-0.051440476715075	-0.051440476715075
365	0.452612928751382	9.81002315535752
366	-0.101713087069263	-0.101713087069263
367	-0.238713159337797	-0.238713159337797
368	0.00950913884554744	0.00950913884554744
369	-0.292299947402068	-0.292299947402068
370	-0.366185694602743	-0.366185694602743
371	-0.861143138477872	-0.861143138477872
372	0.0940855611194636	0.0940855611194636
373	-0.21511817563523	-0.21511817563523
374	-0.616442036970709	-0.616442036970709
375	0.00711647342306726	0.00711647342306726
376	-0.019118015220754	-0.019118015220754
377	-0.757202870097588	-0.757202870097588
378	-0.13921543922473	-0.13921543922473
379	-0.722396924713252	-0.722396924713252
380	0.511243186777515	0.511243186777515
381	-0.421631055447299	-0.421631055447299
382	0.510374004895889	0.510374004895889
383	-0.156494304338239	-0.156494304338239
384	-0.295253806576536	-0.295253806576536
385	-0.126191103223147	-0.126191103223147
386	-0.0420853633430331	-0.0420853633430331
387	0.056538561795393	0.056538561795393
388	0.0143459310420084	0.0143459310420084
389	-0.31284917460024	-0.31284917460024
390	-0.840766152008073	-0.840766152008073
391	0.707669945803708	0.707669945803708
392	-1.08293177877452	-1.08293177877452
393	0.698322737195581	0.698322737195581
394	0.320731414464889	0.320731414464889
395	1.27272281229249	1.27272281229249
396	0.113886799806939	0.113886799806939
397	0.436003288674392	0.436003288674392
398	-0.614834624311945	-0.614834624311945
399	-0.594134763580735	-0.594134763580735
400	-0.0788480535553161	-0.0788480535553161
401	-0.0862240133674886	-0.0862240133674886
402	-0.0405563447141402	-0.0405563447141402
403	-0.675594477363564	-0.675594477363564
404	0.40042547137092	0.40042547137092
405	-0.558114481130471	-0.558114481130471
406	-0.157716560496819	-0.157716560496819
407	0.323530944675673	0.323530944675673
408	0.0852401774450236	0.0852401774450236
409	-0.191257567370632	-0.191257567370632
410	-0.0887286884576803	-0.0887286884576803
411	-0.497626913088016	-0.497626913088016
412	0.313533301624461	0.313533301624461
413	0.84324723896259	0.84324723896259
414	-0.169609937836725	-0.169609937836725
415	-0.159490502705289	-0.159490502705289
416	-0.160063423371527	-0.160063423371527
417	-0.0170163689661218	-0.0170163689661218
418	-0.681778013754418	-0.681778013754418
419	-0.91097754400029	-0.91097754400029
420	-0.184682071153145	-0.184682071153145
421	-0.218800024977958	-0.218800024977958
422	0.399583448530063	0.399583448530063
423	-0.56490849031333	-0.56490849031333
424	-0.0633292964022962	-0.0633292964022962
425	-0.0633684840503296	-0.0633684840503296
426	-0.245260865902621	-0.245260865902621
427	0.316247911772067	0.316247911772067
428	-0.567513917103637	-0.567513917103637
429	0.328255724122188	0.328255724122188
430	-0.192562490277971	-0.192562490277971
431	-0.703792223201945	-0.703792223201945
432	-0.574437165139874	-0.574437165139874
433	-0.393907849713926	-0.393907849713926
434	0.318160642197314	0.318160642197314
435	-0.872858843385128	-0.872858843385128
436	0.634785439802184	0.634785439802184
437	-0.460175599715851	-0.460175599715851
438	0.362488343746696	0.362488343746696
439	-0.636611899149387	-0.636611899149387
440	-0.0827806353401948	-0.0827806353401948
441	-0.449486665248012	-0.449486665248012
442	-0.333608109552723	-0.333608109552723
443	0.467067822769956	0.467067822769956
444	1.10039597093147	1.10039597093147
445	0.324798181061128	0.324798181061128
446	-0.38242261251733	-0.38242261251733
447	0.0530884122504087	0.0530884122504087
448	0.395546040624554	0.395546040624554
449	0.0267002820463696	0.0267002820463696
450	-0.108130094110225	-0.108130094110225
451	0.252742620152074	0.252742620152074
452	0.427953590628458	0.427953590628458
453	0.309331356189915	0.309331356189915
454	-0.295336717337803	-0.295336717337803
455	-0.539954692648193	-0.539954692648193
456	-0.547258589054112	-0.547258589054112
457	0.0679199162897419	0.0679199162897419
458	-0.0280286342977361	-0.0280286342977361
459	-0.315861334047319	-0.315861334047319
460	-0.33011940310379	-0.33011940310379
461	0.584709947187244	0.584709947187244
462	1.41382243162249	1.41382243162249
463	0.640383676034173	0.640383676034173
464	-0.38351910423832	-0.38351910423832
465	0.535551076843356	0.535551076843356
466	0.385231504745857	0.385231504745857
467	0.0144867132158178	0.0144867132158178
468	0.91024880879152	0.91024880879152
469	-0.11387044048359	-0.11387044048359
470	-0.864332864403575	8.49307736220256
471	-0.302754660118749	-0.302754660118749
472	-0.416948990034644	-0.416948990034644
473	-0.706480480382325	-0.706480480382325
474	0.340373578430548	0.340373578430548
475	0.395248577913432	0.395248577913432
476	-0.264943974340966	-0.264943974340966
477	-0.147759026372492	-0.147759026372492
478	1.11956914090683	1.11956914090683
479	-0.552508270645427	-0.552508270645427
480	0.380024887832033	0.380024887832033
481	0.548693650046682	0.548693650046682
482	0.152577918873908	0.152577918873908
483	-0.205177184182433	-0.205177184182433
484	-0.145776279652375	-0.145776279652375
485	0.247878045196326	0.247878045196326
486	0.269354828537945	0.269354828537945
487	-0.322083459053919	-0.322083459053919
488	0.884435434731607	0.884435434731607
489	-0.439095195992538	-0.439095195992538
490	0.0829746658365664	0.0829746658365664
491	0.024403649810335	0.024403649810335
492	0.958106090728115	0.958106090728115
493	0.16640595741116	0.16640595741116
494	-0.348933235919665	-0.348933235919665
495	-0.236303478824641	-0.236303478824641
496	-0.763757199275531	-0.763757199275531
497	-0.550208174799442	-0.550208174799442
498	-0.376762257927439	8.9806479686787
499	-0.23362478638715	-0.23362478638715
500	0.406119871923063	0.406119871923063
501	-0.504397802531936	-0.504397802531936
502	-0.872520379343894	-0.872520379343894
503	0.322241049909793	0.322241049909793
504	-0.522006962390591	-0.522006962390591
505	0.328876115986542	0.328876115986542
506	0.010511162274424	0.010511162274424
507	-0.763913005372746	-0.763913005372746
508	-0.184133713929799	-0.184133713929799
509	-0.96478355923708	-0.96478355923708
510	-0.547565967182832	-0.547565967182832
511	-0.0157450515848713	-0.0157450515848713
512	0.13431963486642	0.13431963486642
513	0.514468361787993	0.514468361787993
514	0.632657414232388	0.632657414232388
515	0.716251352064278	0.716251352064278
516	-0.112235843419846	-0.112235843419846
517	0.437587056598578	0.437587056598578
518	0.0275282652409724	0.0275282652409724
519	0.72712027835186	0.72712027835186
520	-0.837891405062735	-0.837891405062735
521	-0.307751740095051	-0.307751740095051
522	-0.186228976884165	-0.186228976884165
523	-0.0241383836981273	-0.0241383836981273
524	0.0622846504135511	0.0622846504135511
525	0.339793110278079	0.339793110278079
526	0.289501149831717	0.289501149831717
527	-0.415382308811124	-0.415382308811124
528	1.08003518600498	1.08003518600498
529	-0.537343315203043	-0.537343315203043
530	0.742386035362016	0.742386035362016
531	-0.490620501733448	-0.490620501733448
532	-0.489020575364821	-0.489020575364821
533	-0.408236583567995	-0.408236583567995
534	-0.107086930826289	-0.107086930826289
535	-0.0779627160769855	-0.0779627160769855
536	-0.246662402994051	-0.246662402994051
537	0.0982956845475451	0.0982956845475451
538	-0.778542910675513	-0.778542910675513
539	0.752252972575	0.752252972575
540	0.470273950165168	0.470273950165168
541	0.158484228530698	0.158484228530698
542	0.18849342877441	-9.16891679783173
543	0.0418946746638935	0.0418946746638935
544	0.0412728453440273	0.0412728453440273
545	0.577250218588133	0.577250218588133
546	-0.0294918586296568	-0.0294918586296568
547	0.818338999740912	0.818338999740912
548	-1.0675092408768	-1.0675092408768
549	0.00993935378933911	0.00993935378933911
550	-0.293058715329526	-0.293058715329526
551	-0.530706116292887	-0.530706116292887
552	-0.305529813364895	-0.305529813364895
553	0.0716312067402237	0.0716312067402237
554	-0.991103711399474	-0.991103711399474
555	-0.118251124445778	-0.118251124445778
556	-0.335963851984363	-0.335963851984363
557	0.571294191331664	0.571294191331664
558	-0.275776692991313	-0.275776692991313
559	-0.201225717017375	-0.201225717017375
560	0.0448895726841331	0.0448895726841331
561	0.0209281817507308	0.0209281817507308
562	-0.647055090016879	-0.647055090016879
563	0.50940627635858	0.50940627635858
564	-0.0307056026364923	-0.0307056026364923
565	0.461675362621826	0.461675362621826
566	0.413849664003559	0.413849664003559
567	0.0612660176490325	0.0612660176490325
568	-0.232733433087358	-0.232733433087358
569	0.499007828460292	0.499007828460292
570	-0.513797228203463	-0.513797228203463
571	0.779857053605029	0.779857053605029
572	0.157740550688416	0.157740550688416
573	1.01215486203275	1.01215486203275
574	0.543051639415925	0.543051639415925
575	0.322506763133601	0.322506763133601
576	-0.221691338427978	-0.221691338427978
577	-0.32343559023024	-0.32343559023024
578	-1.02766934859545	-1.02766934859545
579	-0.422466463072797	-0.422466463072797
580	-0.068898903158575	-9.42630912976471
581	-0.498952220668789	-0.498952220668789
582	-0.298115487865629	-0.298115487865629
583	0.0213312765384801	0.0213312765384801
584	0.812223474083018	0.812223474083018
585	0.468657003385479	0.468657003385479
586	-0.0895131648237006	-0.0895131648237006
587	-0.303913586451018	-0.303913586451018
588	0.535184859806365	0.535184859806365
589	1.5589869382877	1.5589869382877
590	-0.270668566530311	-0.270668566530311
591	-0.285175605610271	-0.285175605610271
592	-0.0131578699642277	-0.0131578699642277
593	-0.731088914595781	-0.731088914595781
594	-0.439960652481513	-0.439960652481513
595	-0.23940718526532	-0.23940718526532
596	0.221299155191473	0.221299155191473
597	0.482675670725726	0.482675670725726
598	0.628889042729853	0.628889042729853
599	-0.148776387077456	-0.148776387077456
600	0.792501769534345	0.792501769534345
601	-0.260922788774676	-0.260922788774676
602	-0.165286170936211	-0.165286170936211
603	0.875197190592887	0.875197190592887
604	-0.49607642774043	-0.49607642774043
605	0.556641956872809	0.556641956872809
606	0.954463431594862	0.954463431594862
607	-0.537258048639106	-0.537258048639106
608	-0.545493388164711	-0.545493388164711
609	-0.226120695114013	-0.226120695114013
610	-0.221942925054836	-0.221942925054836
611	0.130875023255848	0.130875023255848
612	-0.0257703918226541	-0.0257703918226541
613	0.406685313610212	0.406685313610212
614	-1.26872863069376	-1.26872863069376
615	-0.230120142009404	-0.230120142009404
616	1.01809179317872	1.01809179317872
617	0.598400463271812	0.598400463271812
618	0.618783993976541	9.97619422058268
619	-0.18724198670279	-0.18724198670279
620	0.284404294530933	0.284404294530933
621	0.665242703392313	0.665242703392313
622	-0.202348311682086	-0.202348311682086
623	-0.122122007467067	-0.122122007467067
624	-0.137177849453528	-0.137177849453528
625	-0.329747779865313	-0.329747779865313
626	0.436235039642334	0.436235039642334
627	0.781201981730304	0.781201981730304
628	0.778098410112323	0.778098410112323
629	0.672960328657355	0.672960328657355
630	0.0127126351520805	0.0127126351520805
631	0.559053186280816	0.559053186280816
632	0.126558385639343	0.126558385639343
633	-0.569575963036271	-0.569575963036271
634	0.129057498855647	0.129057498855647
635	-0.22908491223806	-0.22908491223806
636	-0.529550649123649	-0.529550649123649
637	-0.623893881231331	-0.623893881231331
638	-0.507267798344127	-0.507267798344127
639	0.22480202121847	0.22480202121847
640	0.237201816501242	0.237201816501242
641	-1.08703188903001	-1.08703188903001
642	0.483969946888278	0.483969946888278
643	0.403029604100496	0.403029604100496
644	-0.327177469105247	-0.327177469105247
645	0.000753179358726777	0.000753179358726777
646	1.01070143675559	1.01070143675559
647	-0.0676744831043237	-0.0676744831043237
648	-0.119390382839346	-0.119390382839346
649	0.0391798242188712	0.0391798242188712
650	0.17686800098599	0.17686800098599
651	-0.626272773214629	-0.626272773214629
652	-0.850640940915312	-0.850640940915312
653	0.278694329121325	0.278694329121325
654	0.489873977007889	0.489873977007889
655	0.0364114868825606	0.0364114868825606
656	-0.376061446399139	-0.376061446399139
657	1.11020739867685	1.11020739867685
658	-0.691762506117914	-0.691762506117914
659	0.933136482800677	0.933136482800677
660	0.847339975836259	0.847339975836259
661	-0.477093196019977	-0.477093196019977
662	-0.485677916985037	-0.485677916985037
663	-0.104582529567946	-0.104582529567946
664	0.288002095272389	0.288002095272389
665	-0.213193692205734	-0.213193692205734
666	0.101258611899077	0.101258611899077
667	-0.257712695097499	-0.257712695097499
668	0.147132273526064	0.147132273526064
669	-0.776371090460725	-0.776371090460725
670	0.111878999653648	9.46928922625979
671	-0.354467248781827	-0.354467248781827
672	1.15362537504753	1.15362537504753
673	-0.57896396757695	-0.57896396757695
674	0.427803837848959	0.427803837848959
675	-0.0653580374022481	-0.0653580374022481
676	-0.202363930747062	-0.202363930747062
677	0.415127211812105	0.415127211812105
678	-0.216856800948451	-0.216856800948451
679	0.323651615330283	0.323651615330283
680	0.675101039367729	0.675101039367729
681	-0.37346695870914	-0.37346695870914
682	0.620262761473505	0.620262761473505
683	-0.0423911152536854	-0.0423911152536854
684	0.198701869398165	0.198701869398165
685	0.267848787052565	0.267848787052565
686	-0.291721280446426	-0.291721280446426
687	-0.482802800973091	-0.482802800973091
688	0.358306899944529	0.358306899944529
689	-0.661553904938927	-0.661553904938927
690	-0.897473419380679	-0.897473419380679
691	0.460987387880552	0.460987387880552
692	-0.0663954047702749	-0.0663954047702749
693	0.241231267213251	0.241231267213251
694	0.530396387087765	0.530396387087765
695	0.084091716371854	0.084091716371854
696	-0.112534856472246	-0.112534856472246
697	-0.20188792410035	-0.20188792410035
698	-0.107817972648919	-0.107817972648919
699	0.0971478439210405	0.0971478439210405
700	0.726707947507495	0.726707947507495
701	-0.223631322376215	9.13377890422992
702	1.31818704792459	1.31818704792459
703	-0.337901759731975	-0.337901759731975
704	-0.246785056916257	-0.246785056916257
705	-0.369442581461835	-0.369442581461835
706	0.591433141299279	0.591433141299279
707	-0.246585118463212	-0.246585118463212
708	-0.391237306703879	-0.391237306703879
709	-0.0162135416168678	-0.0162135416168678
710	-0.412311653968355	-0.412311653968355
711	-0.159959146865341	-0.159959146865341
712	-0.8802432642278	-0.8802432642278
713	-0.635808348257866	-0.635808348257866
714	0.209178491114866	0.209178491114866
715	-0.253953611451516	-0.253953611451516
716	-0.207607452780393	-0.207607452780393
717	0.987026284423027	0.987026284423027
718	0.386116715067146	0.386116715067146
719	-0.734805449994603	-0.734805449994603
720	0.256250218125311	0.256250218125311
721	-0.365390014098163	-0.365390014098163
722	0.032136355659864	0.032136355659864
723	-0.902709332096805	-0.902709332096805
